Target,hacdor,hacapo,v14a,refrig,paredblolad,paredzocalo,paredpreb,pisocemento,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,v2a1-missing,v2a1,dependency,edjefe,edjefa,meaneduc,overcrowding,rooms,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,v18q1,tamhog,tamviv,hhsize,hogar_nin,hogar_adul,hogar_mayor,hogar_total,bedrooms,qmobilephone,hhsize-diff,phones-per-capita,tablets-per-capita,rooms-per-capita,rent-per-capita,v18q-min,v18q-sum,v18q-count,v18q-range_,dis-min,dis-max,dis-sum,dis-range_,male-min,male-max,male-sum,male-range_,female-sum,estadocivil1-min,estadocivil1-max,estadocivil1-sum,estadocivil2-min,estadocivil2-max,estadocivil2-range_,estadocivil3-min,estadocivil3-max,estadocivil3-range_,estadocivil4-min,estadocivil4-max,estadocivil4-range_,estadocivil5-min,estadocivil5-max,estadocivil5-sum,estadocivil5-range_,estadocivil6-min,estadocivil6-max,estadocivil6-range_,estadocivil7-min,estadocivil7-max,estadocivil7-sum,estadocivil7-range_,parentesco1-min,parentesco1-max,parentesco1-sum,parentesco2-min,parentesco2-max,parentesco3-min,parentesco3-max,parentesco3-sum,parentesco4-min,parentesco4-max,parentesco4-sum,parentesco5-min,parentesco5-max,parentesco6-min,parentesco6-max,parentesco6-sum,parentesco7-min,parentesco7-max,parentesco8-min,parentesco8-max,parentesco9-min,parentesco9-max,parentesco9-sum,parentesco10-min,parentesco10-max,parentesco10-sum,parentesco11-min,parentesco11-max,parentesco11-sum,parentesco12-min,parentesco12-max,parentesco12-sum,instlevel1-min,instlevel1-max,instlevel1-sum,instlevel2-min,instlevel2-max,instlevel2-sum,instlevel2-range_,instlevel3-min,instlevel3-max,instlevel3-sum,instlevel3-range_,instlevel4-min,instlevel4-max,instlevel4-sum,instlevel4-range_,instlevel5-min,instlevel5-max,instlevel5-sum,instlevel6-min,instlevel6-max,instlevel6-sum,instlevel7-min,instlevel7-max,instlevel7-sum,instlevel8-min,instlevel8-max,instlevel8-sum,instlevel8-range_,instlevel9-min,instlevel9-max,instlevel9-range_,mobilephone-min,mobilephone-range_,rez_esc-min,rez_esc-max,escolari-min,escolari-max,escolari-sum,escolari-std,escolari-range_,age-min,age-max,age-sum,age-std,age-range_
4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,False,0.0,0.0,6,0,9.75,1.0,6,0,3,3,0,1,1,0,4,4,0.0,4,4,4,0,4,0,4,4,4,0,1.0,0.0,1.5,0.0,0,0,4,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0.0,0.0,5,15,39,4.99165971062398,10,25,57,161,16.600702796367788,32
4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,False,0.0,0.0,15,0,15.0,0.66666669,9,0,2,2,0,0,0,0,2,2,1.0,2,2,2,0,2,0,2,3,2,0,1.0,0.5,4.5,0.0,1,2,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0.0,0.0,15,15,30,0.0,0,40,62,102,15.556349186104045,22
4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,False,150000.0,1.0,9,0,9.5,2.0,4,0,1,1,0,3,3,0,4,4,1.0,4,4,4,2,2,0,4,2,2,0,0.5,0.25,1.0,37500.0,1,4,4,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,6,10,33,1.707825127659933,4,12,46,111,16.378339354159202,34
4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,False,0.0,8.0,0,6,17.0,0.5,6,0,0,0,0,2,2,0,2,2,1.0,2,2,2,1,1,1,2,4,2,0,1.0,0.5,3.0,0.0,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,6,11,17,3.5355339059327378,5,19,76,95,40.30508652763321,57
4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,False,0.0,0.33333334,0,12,10.75,2.0,4,0,3,3,0,1,1,0,4,4,0.0,4,4,4,0,4,1,4,2,4,0,1.0,0.0,1.0,0.0,0,0,4,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,2,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0.0,0.0,6,14,43,3.4034296427770228,8,22,73,170,23.558437978779487,51
4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,False,480000.0,0.33333334,11,0,14.333332999999998,1.3333334,6,1,1,2,0,2,2,1,3,4,1.0,4,4,4,1,3,0,4,3,3,0,0.75,0.25,1.5,120000.0,1,4,4,0,0,0,0,0,0,1,2,1,2,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0.0,0.0,0,16,43,7.544313531837517,16,4,38,114,16.36052158907737,34
4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,False,0.0,0.33333334,0,16,10.25,1.3333334,6,0,1,1,0,3,3,0,4,4,0.0,4,4,4,0,4,1,4,3,4,0,1.0,0.0,1.5,0.0,0,0,4,0,0,1,2,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0.0,0.0,1,16,41,6.898067362191626,15,28,69,181,17.63282923034947,41
4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,False,0.0,8.0,3,0,3.0,0.66666669,5,0,1,1,0,1,1,0,2,2,0.0,2,2,2,0,2,2,2,3,2,0,1.0,0.0,2.5,0.0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,3,3,6,0.0,0,65,67,132,1.4142135623730951,2
4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,False,0.0,0.0,6,0,9.571428300000001,1.75,8,0,3,3,0,4,4,0,7,7,0.0,7,7,7,0,7,0,7,4,7,0,1.0,0.0,1.1428571428571428,0.0,0,0,7,0,0,0,0,0,0,1,3,1,4,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,1,0,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,1,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0,0.0,6,12,67,2.5071326821120348,6,20,57,234,15.393257645877984,37
4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,False,200000.0,0.25,6,0,9.0,1.6666666,5,0,4,4,0,1,1,0,5,5,0.0,5,5,5,1,4,0,5,3,4,0,0.8,0.0,1.0,40000.0,0,0,5,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,6,11,36,2.16794833886788,5,19,64,222,21.73246419530008,45
4,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,False,180000.0,0.5,3,0,7.0,1.5,4,0,1,1,1,1,2,1,2,3,0.0,3,3,3,1,2,0,3,2,2,0,0.6666666666666666,0.0,1.3333333333333333,60000.0,0,0,3,0,0,0,0,0,0,1,1,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,11,14,5.686240703077327,11,4,32,60,14.422205101855955,28
4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,False,130000.0,1.0,11,0,8.5,2.0,3,0,2,2,0,2,2,0,4,4,0.0,4,4,4,2,2,0,4,2,4,0,1.0,0.0,0.75,32500.0,0,0,4,0,0,0,0,0,0,1,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,6,11,33,2.217355782608345,5,14,32,91,8.616843969807043,18
4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,False,200000.0,0.0,6,0,10.0,1.5,3,0,2,2,0,1,1,0,3,3,0.0,3,3,3,0,3,0,3,2,3,0,1.0,0.0,1.0,66666.66666666669,0,0,3,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0.0,0.0,6,14,30,4.0,8,23,37,86,7.371114795831994,14
4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,False,220000.0,1.0,11,0,11.0,2.0,4,1,1,2,1,1,2,2,2,4,0.0,4,4,4,2,2,0,4,2,2,0,0.5,0.0,1.0,55000.0,0,0,4,0,0,0,0,0,0,1,2,1,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,11,22,6.350852961085884,11,3,45,91,21.853680086734443,42
4,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,False,94000.0,0.75,11,0,11.0,2.3333333,6,1,2,3,1,3,4,2,5,7,2.0,7,7,7,3,4,0,7,3,3,0,0.42857142857142855,0.2857142857142857,0.8571428571428571,13428.571428571431,1,7,7,0,0,0,0,0,0,1,3,1,4,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,1,0,1,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0.0,0.0,1,14,56,4.39696865275764,13,8,63,218,22.401105414901377,55
4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,False,0.0,8.0,6,0,6.0,1.0,2,0,1,1,0,0,0,0,1,1,0.0,1,1,1,0,1,1,1,1,1,0,1.0,0.0,2.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,6,6,6,0.0,0,66,66,66,0.0,0
4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,True,51596.3696221474,0.33333334,0,6,9.333333,1.3333334,6,0,2,2,0,2,2,0,4,4,0.0,4,4,4,1,3,0,4,3,4,0,1.0,0.0,1.5,19500.91743008624,0,0,4,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,3,11,28,3.366501646120693,8,19,57,151,18.571932227602673,38
4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,False,0.0,0.66666669,0,7,12.666667,1.25,6,1,2,3,0,2,2,1,4,5,0.0,5,5,5,2,3,0,5,4,3,0,0.6,0.0,1.2,0.0,0,0,5,0,0,1,1,1,0,1,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,2,11,40,3.741657386773941,9,8,51,132,15.946786510140528,43
4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,False,0.0,0.0,0,11,11.0,0.66666669,6,0,1,1,0,1,1,0,2,2,1.0,2,2,2,0,2,0,2,3,2,0,1.0,0.5,3.0,0.0,1,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,11,11,22,0.0,0,37,46,83,6.363961030678928,9
4,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,False,0.0,3.0,6,0,7.5,0.80000001,8,0,2,2,0,2,2,0,4,4,0.0,4,4,4,0,4,3,4,5,2,0,0.5,0.0,2.0,0.0,0,0,4,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0.0,0,21,30,9.327379053088816,21,37,83,265,20.61350689879494,46
4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,False,250000.0,0.33333334,13,0,12.0,1.3333334,4,0,1,1,0,3,3,0,4,4,0.0,4,4,4,1,3,0,4,3,4,0,1.0,0.0,1.0,62500.0,0,0,4,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0.0,0.0,6,13,36,2.943920288775949,7,19,52,128,14.071247279470287,33
4,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,False,150000.0,0.0,0,12,10.5,1.0,3,0,0,0,0,2,2,0,2,2,1.0,2,2,2,0,2,0,2,2,2,0,1.0,0.5,1.5,75000.0,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0,0.0,9,12,21,2.1213203435596424,3,22,52,74,21.213203435596427,30
4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,False,180000.0,1.0,0,7,7.0,2.0,3,0,0,0,1,1,2,1,1,2,0.0,2,2,2,1,1,0,2,1,1,0,0.5,0.0,1.5,90000.0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,7,7,4.949747468305833,7,7,26,33,13.435028842544405,19
4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,False,285270.0,8.0,16,0,16.0,1.0,3,0,1,1,0,0,0,0,1,1,1.0,1,1,1,0,1,1,1,1,1,0,1.0,1.0,3.0,285270.0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0.0,0.0,16,16,16,0.0,0,74,74,74,0.0,0
4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,False,200000.0,0.0,15,0,14.5,0.66666669,5,0,1,1,0,1,1,0,2,2,1.0,2,2,2,0,2,0,2,3,3,0,1.5,0.5,2.5,100000.0,1,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0.0,0.0,14,15,29,0.7071067811865476,1,49,51,100,1.4142135623730951,2
4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,False,0.0,8.0,0,15,15.0,0.33333334,7,0,0,0,0,1,1,0,1,1,1.0,1,1,1,0,1,1,1,3,1,0,1.0,1.0,7.0,0.0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0.0,0.0,15,15,15,0.0,0,86,86,86,0.0,0
